Modified,Initial,Delta
7.430633333333341,6.131192724940002,1.299440608393339
7.426359999999998,6.167552380952381,1.2588076190476167
6.8802666666666665,5.666677944080001,1.2135887225866657
7.508546666666669,6.297055555555558,1.211491111111111
6.807111111111115,5.623711651926673,1.1833994591844421
6.748866666666665,5.864426058273332,0.8844406083933327
6.0836664359266655,5.268511111111116,0.8151553248155494
6.810833333333334,6.0536666666666665,0.7571666666666674
6.546777777777779,5.821031951353334,0.7257458264244443
7.234079266542226,6.5087166666666665,0.7253625998755595
6.986150000000004,6.271233333333338,0.7149166666666655
6.776000000000001,6.067900000000002,0.7080999999999991
6.154728888888887,5.458949539806671,0.6957793490822164
7.234079266542226,6.55676611111111,0.6773131554311158
7.090722222222224,6.416913492063495,0.6738087301587292
7.386954444444445,6.7830311111111135,0.6039233333333316
7.360650000000002,6.757004444444444,0.6036455555555582
7.2175166666666675,6.691433333333335,0.5260833333333323
7.106266666666668,6.584555555555559,0.5217111111111095
6.964433333333336,6.467933333333335,0.49650000000000105
6.50740888888889,6.018559391606666,0.4888494972822244
6.865766666666668,6.377666666666669,0.4880999999999993
6.321527777777776,5.863226058273335,0.45830171950444143
7.0426666666666655,6.618311111111113,0.42435555555555293
6.093866666666663,5.704828372946671,0.38903829371999255
6.659787777777776,6.274200000000003,0.385587777777773
6.919386666666671,6.5463288888888895,0.37305777777778104
7.041640000000001,6.671022222222222,0.37061777777777927
7.086038888888892,6.731333333333336,0.3547055555555554
6.661713492063494,6.308596825396826,0.35311666666666763
7.007483333333331,6.658699999999997,0.34878333333333433
6.952772222222226,6.616116666666674,0.33665555555555216
7.170315555555562,6.84375555555556,0.3265600000000024
7.129466666666664,6.806355555555561,0.32311111111110336
6.852633333333333,6.5333666666666685,0.3192666666666648
6.972066666666669,6.654507777777779,0.3175588888888905
5.900344841486663,5.583628174819995,0.3167166666666681
6.972066666666669,6.656952222222222,0.3151144444444469
6.7497266666666675,6.4406444444444455,0.30908222222222204
6.851066666666671,6.549655555555559,0.3014111111111113
6.518466666666652,6.217226666666668,0.30123999999998397
6.67084272494,6.370159391606666,0.30068333333333364
6.957800000000003,6.681433333333336,0.2763666666666671
7.086038888888892,6.8142555555555555,0.27178333333333615
7.099040000000001,6.83134,0.2677000000000014
7.470177777777773,7.20646666666667,0.26371111111110324
6.999554603174599,6.742274603174598,0.2572800000000006
7.036800000000003,6.791766666666668,0.24503333333333543
5.348515083993328,5.125551955739997,0.22296312825333064
7.552820000000003,7.330422222222219,0.22239777777778436
6.983566666666667,6.76125,0.22231666666666694
6.977756666666671,6.758870502717778,0.21888616394889304
6.8802666666666665,6.66268888888889,0.21757777777777676
6.768866666666664,6.5575593916066675,0.2113072750599967
7.170315555555562,6.968044444444447,0.20227111111111462
6.876234444444446,6.6784666666666626,0.19776777777778332
5.819800000000006,5.628718749306671,0.19108125069333504
7.1760388888888915,6.995274444444448,0.18076444444444384
6.494427222222223,6.31505666666667,0.17937055555555315
6.916788888888888,6.745200000000003,0.17158888888888502
6.259052116546666,6.091183836051112,0.16786828049555425
6.887733333333334,6.7212000000000005,0.16653333333333364
7.340300000000004,7.1746377777777814,0.16566222222222216
7.14626666666667,6.981333333333331,0.16493333333333915
6.9908722222222215,6.832596666666668,0.15827555555555328
7.106133333333334,6.950333333333331,0.15580000000000283
6.970588888888889,6.815844444444446,0.15474444444444302
6.954967777777779,6.801355555555556,0.1536122222222227
7.226633333333333,7.073311111111114,0.15332222222221858
5.678173249506666,5.526106582839996,0.1520666666666699
6.545333333333324,6.394266666666671,0.1510666666666527
7.373955555555555,7.227083333333335,0.1468722222222203
7.502537777777781,7.368152380952384,0.1343853968253974
7.303372222222222,7.17466666666667,0.12870555555555274
5.67233333333334,5.543944610746665,0.1283887225866751
6.911940000000004,6.786510502717779,0.12542949728222474
6.339466435926667,6.215773710986668,0.12369272493999883
6.636066666666666,6.512611111111113,0.12345555555555343
6.7212455555555595,6.601626666666667,0.11961888888889227
5.678173249506666,5.572706582839997,0.10546666666666926
6.975518783213332,6.8703999999999965,0.10511878321333512
6.5808388888888905,6.477822222222224,0.10301666666666609
6.704111111111111,6.604153333333334,0.09995777777777626
7.052545555555557,6.9538833333333345,0.09866222222222287
6.500492724939996,6.403806058273332,0.09668666666666414
6.62748888888889,6.534780000000001,0.09270888888888873
7.1250666666666715,7.032733333333331,0.09233333333334048
6.86486111111111,6.7762777777777785,0.08858333333333146
7.497308888888893,7.413122222222217,0.08418666666667551
6.523216666666669,6.4427333333333365,0.08048333333333257
7.108207777777783,7.029233333333335,0.07897444444444801
6.952772222222226,6.878811111111116,0.07396111111111026
6.684938888888889,6.6183444444444435,0.06659444444444595
7.278143333333335,7.211705555555556,0.0664377777777796
6.604038888888891,6.5402222222222255,0.06381666666666508
6.542533333333332,6.4820857142857164,0.06044761904761575
6.487180000000001,6.426957936507935,0.06022206349206627
6.247933333333336,6.18772238095238,0.06021095238095597
7.013333333333334,6.955812222222223,0.05752111111111091
6.581133333333334,6.5256000000000025,0.055533333333331214
6.753765555555557,6.701976666666667,0.05178888888888977
6.790380000000004,6.740680000000004,0.04970000000000052
7.497308888888893,7.452975555555557,0.044333333333336
6.476693333333332,6.436333333333336,0.04035999999999529
6.85026666666667,6.810866666666669,0.039400000000000546
6.707683333333331,6.67,0.03768333333333107
6.932266666666666,6.904600000000003,0.027666666666663176
6.720844444444448,6.696266666666669,0.02457777777777892
6.802966666666667,6.778855555555555,0.02411111111111186
6.819293333333334,6.7957133333333335,0.023580000000000823
6.501588888888893,6.480666666666666,0.02092222222222695
6.8059,6.785711111111112,0.020188888888887924
5.725333333333338,5.709851885806666,0.01548144752667202
6.6817,6.666944444444446,0.014755555555554523
6.777233333333332,6.765733333333333,0.011499999999998956
6.876234444444446,6.869411111111114,0.006823333333332293
6.876234444444446,6.870633333333333,0.005601111111112722
7.319155555555553,7.313855555555551,0.005300000000001859
6.983327777777775,6.980255555555555,0.0030722222222197004
5.86199609663334,5.86199609663334,0.0
6.269996958033328,6.269996958033328,0.0
6.775115555555556,6.775115555555556,0.0
6.52313333333334,6.52313333333334,0.0
6.1632737109866715,6.1632737109866715,0.0
6.969766666666671,6.970794444444449,-0.0010277777777778496
5.18397083194667,5.186570831946671,-0.002600000000001046
6.788922222222226,6.791933333333338,-0.0030111111111121858
6.545700000000002,6.55378888888889,-0.00808888888888859
6.8850999999999996,6.894472222222224,-0.009372222222224558
6.723527777777775,6.738424444444443,-0.01489666666666789
6.720230158730161,6.736205555555558,-0.015975396825396615
6.6817,6.699219047619054,-0.01751904761905365
6.745511111111111,6.763800000000003,-0.018288888888892352
7.377594444444447,7.39821777777778,-0.020623333333332994
6.696362222222223,6.717933333333334,-0.02157111111111032
7.308233333333333,7.333855555555558,-0.025622222222224877
6.803951111111113,6.831355555555556,-0.027404444444442788
6.854636666666669,6.889705555555557,-0.035068888888888594
6.5363999999999995,6.573277777777778,-0.036877777777778675
6.805938888888892,6.848744444444448,-0.04280555555555665
6.7285444444444495,6.773983333333333,-0.045438888888883255
6.701583333333337,6.752411111111114,-0.05082777777777636
7.085500000000005,7.1387933333333375,-0.05329333333333253
6.86921815543111,6.924494444444448,-0.05527628901333781
5.480439685433325,5.536013857899999,-0.055574172466673843
6.387318783213335,6.449011111111112,-0.06169232789777723
6.697860000000005,6.7601999999999975,-0.062339999999992735
6.483122222222224,6.546399999999999,-0.06327777777777577
6.490711111111114,6.560655555555557,-0.06994444444444259
7.466711111111111,7.539105555555556,-0.07239444444444576
6.584088888888891,6.6585111111111095,-0.07442222222221861
7.131711111111114,7.208035555555554,-0.07632444444443998
7.261104444444448,7.33884444444445,-0.07774000000000214
6.876234444444446,6.95737777777778,-0.08114333333333423
7.16126666666667,7.244757777777778,-0.0834911111111083
7.108207777777783,7.192388888888891,-0.08418111111110793
6.691400000000005,6.775933333333336,-0.08453333333333113
6.84053333333333,6.925933333333334,-0.08540000000000436
6.489144444444445,6.578633333333333,-0.08948888888888806
6.9536000000000024,7.045600000000002,-0.09199999999999964
6.659888888888891,6.755977777777778,-0.09608888888888689
5.696066666666672,5.7969997692599975,-0.10093310259332533
6.499833333333337,6.6032333333333355,-0.10339999999999883
7.14881111111111,7.258200000000001,-0.10938888888889142
6.263333333333339,6.376400000000001,-0.11306666666666221
6.611822222222222,6.724933333333331,-0.11311111111110872
6.478461111111114,6.592983333333334,-0.1145222222222193
6.3270666666666715,6.441716666666667,-0.1146499999999957
6.506384603174602,6.625063492063492,-0.11867888888888967
6.542133333333329,6.661532222222226,-0.11939888888889705
6.907344444444446,7.030452222222225,-0.12310777777777915
5.950262865148563,6.074333333333337,-0.12407046818477419
6.610694444444446,6.735755555555558,-0.12506111111111196
6.744833333333335,6.871600000000004,-0.12676666666666936
7.368216666666669,7.49861111111111,-0.13039444444444115
6.417233333333334,6.551328888888894,-0.13409555555556008
6.974166666666668,7.109466666666669,-0.13530000000000086
6.878300000000001,7.015244444444446,-0.13694444444444454
6.977466666666667,7.114788888888891,-0.1373222222222239
6.580333333333333,6.722205555555553,-0.1418722222222204
6.806933333333335,6.953733333333335,-0.14679999999999982
5.882944610746669,6.03300383605111,-0.1500592253044406
6.532333333333335,6.685661111111113,-0.15332777777777817
6.312652116546668,6.4667187832133335,-0.15406666666666524
6.423483333333332,6.577824444444447,-0.15434111111111548
7.316326666666671,7.471537777777776,-0.15521111111110475
6.977466666666667,7.133822222222223,-0.1563555555555558
6.5949333333333335,6.754133333333333,-0.15919999999999934
6.721266666666669,6.880644444444445,-0.15937777777777562
6.843755555555558,7.007533333333334,-0.16377777777777602
5.295506582839999,5.4672662051866645,-0.17175962234666553
6.627977777777775,6.800701111111113,-0.17272333333333822
6.044533333333338,6.217826666666671,-0.17329333333333263
7.368216666666669,7.543284444444442,-0.17506777777777316
6.851767777777777,7.030100000000004,-0.17833222222222656
6.715711111111112,6.894888888888889,-0.17917777777777655
7.116266666666669,7.29888,-0.18261333333333063
6.606661111111113,6.793288888888894,-0.1866277777777805
6.622933333333349,6.814138888888889,-0.1912055555555403
6.878300000000001,7.081666666666671,-0.20336666666667025
6.656892724939996,6.862933333333337,-0.20604060839334082
6.387318783213335,6.62461111111111,-0.23729232789777566
6.798661111111113,7.037011111111115,-0.2383500000000014
6.48486666666667,6.723900000000002,-0.23903333333333254
6.294757044320006,6.535094444444443,-0.24033740012443694
6.715711111111112,6.95896666666667,-0.24325555555555756
6.747866666666672,6.993377777777782,-0.24551111111111013
6.829233333333332,7.0752,-0.24596666666666778
6.301852116546674,6.549733333333333,-0.2478812167866593
