Modified,Initial,Delta
7.510766666666668,6.17245272494,1.3383139417266676
7.538706666666673,6.224239391606668,1.3144672750600055
7.317466666666667,6.422713333333337,0.8947533333333304
7.47246666666667,6.62294682539683,0.8495198412698404
7.234079266542226,6.459733102593338,0.7743461639488878
7.356866666666667,6.589893333333337,0.76697333333333
7.378019047619048,6.64876904761905,0.7292499999999986
7.495444444444446,6.7700666666666685,0.7253777777777772
7.20218793650793,6.478392380952384,0.7237955555555464
7.055962222222221,6.391536938644447,0.6644252835777742
7.497308888888893,6.892977777777779,0.6043311111111134
7.319155555555553,6.7240277777777795,0.5951277777777735
7.175077777777778,6.6202777777777815,0.5547999999999966
7.379800000000003,6.9316,0.4482000000000026
7.178866666666668,6.756466666666667,0.42240000000000055
7.028583333333337,6.626893333333336,0.4016900000000012
7.27136,6.886633333333336,0.3847266666666638
7.062192222222223,6.698474603174605,0.3637176190476179
7.0665711111111085,6.721977777777777,0.3445933333333313
7.019105555555555,6.727200000000003,0.29190555555555164
7.240380000000002,6.976733333333336,0.2636466666666655
7.0864166666666675,6.91633888888889,0.17007777777777733
7.0864166666666675,6.964840000000002,0.12157666666666511
7.0665711111111085,6.962599999999999,0.10397111111110924
7.033016666666668,6.94875555555556,0.08426111111110757
