Modified,Initial,Delta
7.525200000000004,6.202586058273334,1.3226139417266705
7.538706666666673,6.277337169384447,1.2613694972822262
7.355180000000003,6.176837169384446,1.1783428306155574
7.588760000000002,6.4289000000000005,1.159860000000002
7.508546666666669,6.358133333333338,1.150413333333331
7.204633333333337,6.378698783213331,0.8259345501200066
7.521987777777781,6.72581555555556,0.7961722222222214
7.100999999999999,6.346822222222223,0.7541777777777758
7.360366666666667,6.66895,0.691416666666667
7.430633333333341,6.7534866666666655,0.6771466666666752
7.066033333333338,6.40667777777778,0.6593555555555577
7.401159999999998,6.798694444444443,0.6024655555555549
7.013333333333334,6.430407672102223,0.5829256612311102
7.012294444444445,6.431144444444448,0.5811499999999965
7.386954444444445,6.816714444444443,0.5702400000000019
7.359783333333338,6.80171666666667,0.5580666666666678
7.204633333333337,6.6879982804955596,0.5166350528377777
7.360650000000002,6.850766666666669,0.5098833333333337
7.094200000000001,6.5983011111111125,0.4958988888888882
7.312750000000004,6.819866666666669,0.4928833333333351
7.199216666666667,6.715001269841273,0.4842153968253937
7.053933333333333,6.642533333333336,0.4113999999999969
7.170799999999998,6.780799999999999,0.3899999999999988
7.001533333333336,6.623114947162226,0.3784183861711101
7.111033333333333,6.735891005435557,0.3751423278977759
7.0821111111111135,6.738505555555554,0.34360555555555905
7.002555555555558,6.726583333333333,0.27597222222222495
7.0752666666666695,6.800333333333335,0.27493333333333414
7.2175166666666675,6.955779999999998,0.2617366666666694
7.153666666666668,6.908050000000005,0.24561666666666326
7.14881111111111,6.914777777777778,0.23403333333333176
7.174100000000002,6.961083333333335,0.2130166666666673
7.033016666666668,6.869400000000003,0.1636166666666643
7.051933333333332,6.946800000000003,0.10513333333332842
7.022833333333337,6.92384666666667,0.09898666666666767
7.077066666666668,6.979988888888889,0.0970777777777787
7.009394444444441,6.92279444444445,0.0865999999999909
