Modified,Initial,Delta
7.359133333333336,5.316867608260007,2.042265725073329
7.319933333333335,5.712987104946665,1.6069462283866702
7.056894444444442,5.545523171953335,1.5113712724911066
7.338555555555558,5.936926058273335,1.4016294972822232
7.47246666666667,6.253103836051116,1.2193628306155544
7.217265714285715,6.219977777777778,0.997287936507937
7.086038888888892,6.165446666666669,0.9205922222222229
7.014488888888892,6.188511651926674,0.8259772369622187
7.460888888888887,6.715211111111113,0.7456777777777734
7.368216666666669,6.7433000000000005,0.6249166666666683
7.401159999999998,6.797111111111116,0.6040488888888822
7.368216666666669,6.792077777777776,0.5761388888888925
7.241793333333334,6.747544444444449,0.49424888888888496
7.3176000000000005,6.842442724939999,0.4751572750600017
7.1760388888888915,6.712488888888891,0.4635500000000006
7.094200000000001,6.649631111111112,0.444568888888889
7.028583333333337,6.6288266666666695,0.39975666666666765
7.220691111111111,6.835750000000001,0.38494111111111007
7.1264,6.75215939160667,0.37424060839333073
7.0839333333333325,6.781688888888892,0.3022444444444403
7.261104444444448,6.972266666666664,0.2888377777777835
7.001533333333336,6.715359391606669,0.2861739417266671
7.009394444444441,6.733833333333334,0.2755611111111067
7.2057,6.9637566666666695,0.24194333333333073
7.15874666666667,6.923411111111112,0.23533555555555807
7.17226888888889,6.954877777777781,0.21739111111110976
7.033016666666668,6.828533333333334,0.20448333333333402
7.009273333333337,6.940066666666671,0.0692066666666662
7.051933333333332,6.9970000000000026,0.05493333333332906
