Modified,Initial,Delta
7.35166666666667,6.317133333333335,1.0345333333333349
7.359783333333338,6.3926,0.9671833333333382
7.261866666666666,6.296007672102223,0.9658589945644431
7.339699999999998,6.401800000000005,0.9378999999999929
7.29702666666667,6.477266666666669,0.8197600000000014
7.170315555555562,6.408683333333337,0.7616322222222252
7.085500000000005,6.391883333333332,0.6936166666666734
7.047638888888887,6.3941,0.6535388888888871
5.228052082640008,4.586429617940002,0.6416224647000055
7.1119000000000065,6.549466666666669,0.5624333333333373
7.128566666666669,6.606799769260002,0.5217668974066667
8.064133333333329,7.542413333333332,0.5217199999999966
7.14626666666667,6.638666666666667,0.5076000000000027
7.470177777777773,6.964548280495558,0.5056294972822153
6.916788888888888,6.4623333333333335,0.4544555555555547
6.876511111111116,6.44277777777778,0.4337333333333353
6.979506666666667,6.545916666666665,0.43359000000000236
7.011377777777782,6.592692724940001,0.41868505283778124
6.903400000000003,6.50223555555556,0.40116444444444266
7.078177777777777,6.689167777777778,0.38900999999999897
7.065417777777779,6.700234444444445,0.3651833333333343
6.765892724939997,6.403799999999999,0.36209272493999833
7.086133333333329,6.827677777777778,0.25845555555555144
6.064355555555557,5.816052222222223,0.2483033333333342
7.022833333333337,6.779377777777781,0.2434555555555562
6.760166666666673,6.5205000000000055,0.23966666666666736
7.338555555555558,7.1223333333333345,0.21622222222222387
6.75213888888889,6.540877777777778,0.2112611111111118
6.7813444444444455,6.57752222222222,0.20382222222222524
6.658900000000002,6.469775555555555,0.1891244444444471
6.808566666666672,6.628644444444451,0.17992222222222143
6.814766666666672,6.63916888888889,0.17559777777778152
6.546777777777779,6.371944444444444,0.17483333333333473
6.81606666666667,6.660800000000003,0.15526666666666689
6.716794444444444,6.573216666666665,0.1435777777777787
6.686833333333333,6.546549999999997,0.1402833333333362
6.857349999999997,6.717599999999999,0.1397499999999976
6.869600000000005,6.742866666666671,0.12673333333333403
6.887733333333334,6.7707277777777755,0.1170055555555587
6.932266666666666,6.819594444444444,0.11267222222222184
5.52906855247333,5.4258924941999975,0.10317605827333232
7.427644444444444,7.338016666666667,0.08962777777777653
6.736400000000002,6.649833333333336,0.08656666666666624
5.638785449880001,5.553066666666669,0.08571878321333237
7.387757777777783,7.308833333333335,0.07892444444444813
6.53297371098667,6.454166666666666,0.07880704432000396
6.489144444444445,6.411177777777779,0.07796666666666585
7.348783333333339,7.28088888888889,0.06789444444444914
7.597893333333334,7.532626666666668,0.06526666666666614
6.921584444444444,6.857384444444445,0.0641999999999987
6.564166666666667,6.502641269841271,0.06152539682539615
7.3450666666666695,7.283760000000002,0.06130666666666773
6.1138230163066645,6.055704233093336,0.05811878321332831
6.771074444444444,6.713354444444445,0.05771999999999977
6.571677777777779,6.5163277777777795,0.05534999999999979
6.78401,6.729276666666667,0.05473333333333308
6.546777777777779,6.495994444444445,0.0507833333333334
7.497308888888893,7.452975555555557,0.044333333333336
6.870700000000002,6.829514603174602,0.04118539682539968
6.720844444444448,6.67986666666667,0.040977777777778
6.720844444444448,6.67986666666667,0.040977777777778
6.748066666666667,6.707933333333335,0.040133333333332466
6.763849999999999,6.7299833333333305,0.033866666666668266
6.822392724940001,6.794566666666667,0.027826058273333842
7.20174555555556,7.173978888888895,0.02776666666666472
7.062192222222223,7.036205555555555,0.025986666666668157
7.335478888888892,7.31042777777778,0.02505111111111269
6.8068333333333335,6.782755555555555,0.02407777777777831
6.787584444444445,6.76605111111111,0.02153333333333496
7.553744444444445,7.541811111111111,0.01193333333333424
7.5714066666666655,7.5614599999999985,0.009946666666666992
6.882333333333332,6.872566666666665,0.009766666666666701
6.854636666666669,6.847570000000002,0.0070666666666667766
5.172252082640005,5.167318749306671,0.004933333333334566
7.706607777777775,7.703054444444442,0.003553333333332631
7.3838,7.383377777777779,0.0004222222222205474
6.600744444444447,6.600744444444447,0.0
6.761311111111113,6.761311111111113,0.0
6.803951111111113,6.803951111111113,0.0
6.545111111111111,6.545111111111111,0.0
6.481750000000004,6.481750000000004,0.0
6.508222222222226,6.508222222222226,0.0
7.482337777777783,7.482337777777783,0.0
6.54262333333334,6.54262333333334,0.0
6.165339769260002,6.165339769260002,0.0
6.269996958033328,6.269996958033328,0.0
6.725499999999998,6.725499999999998,0.0
5.240617301587306,5.240617301587306,0.0
6.8498444444444475,6.8498444444444475,0.0
6.811933333333334,6.811933333333334,0.0
5.6473591608666664,5.6473591608666664,0.0
6.592744444444445,6.592744444444445,0.0
6.414033333333337,6.414033333333337,0.0
6.485766666666669,6.485766666666669,0.0
6.584662222222226,6.584662222222226,0.0
5.641811277413334,5.641811277413334,0.0
6.795725555555558,6.795725555555558,0.0
6.9427333333333365,6.9427333333333365,0.0
5.881878174819994,5.881878174819994,0.0
6.721266666666669,6.721266666666669,0.0
6.595800000000004,6.595800000000004,0.0
5.932185415973342,5.932185415973342,0.0
6.759233333333332,6.759233333333332,0.0
5.517133333333329,5.517133333333329,0.0
6.702835555555556,6.702835555555556,0.0
6.515866666666668,6.515866666666668,0.0
6.797416666666666,6.797416666666666,0.0
6.286731613828895,6.286731613828895,0.0
6.371200000000007,6.371200000000007,0.0
6.417233333333334,6.417233333333334,0.0
6.97967904761905,6.97967904761905,0.0
6.329011111111114,6.329011111111114,0.0
6.759541111111111,6.759541111111111,0.0
5.2039854159733405,5.2039854159733405,0.0
7.001533333333336,7.001533333333336,0.0
6.568195933208891,6.568195933208891,0.0
6.654916666666668,6.654916666666668,0.0
6.560333333333336,6.560333333333336,0.0
6.715711111111112,6.715711111111112,0.0
7.201284444444449,7.201284444444449,0.0
6.768626666666672,6.768626666666672,0.0
6.623733333333334,6.623733333333334,0.0
6.627977777777775,6.627977777777775,0.0
6.648911111111111,6.648911111111111,0.0
6.6958666666666655,6.6958666666666655,0.0
7.131604444444444,7.131604444444444,0.0
