Modified,Initial,Delta
7.878060000000003,4.688333333333331,3.1897266666666724
7.005,4.07313891411334,2.93186108588666
7.629711111111113,4.877199999999998,2.7525111111111142
8.120000000000003,5.683066666666659,2.436933333333344
7.639955555555557,5.213123809523815,2.426831746031742
7.236155555555559,4.85666666666667,2.379488888888889
7.997666666666663,5.862542063492064,2.1351246031745985
6.629733333333333,4.602422222222217,2.027311111111116
6.511563333333335,4.586429617940002,1.9251337153933328
6.865238888888886,5.117533333333341,1.7477055555555445
7.161800000000001,5.480973710986665,1.6808262890133365
7.572899999999998,5.905577777777786,1.6673222222222117
8.195599999999999,6.576742857142859,1.6188571428571397
7.220039999999999,5.6636666666666615,1.5563733333333376
8.412233333333331,6.856933333333336,1.5552999999999955
7.196800000000003,5.730525874800005,1.4662741251999982
7.629751111111112,6.240200000000006,1.389551111111106
7.228933333333329,5.905577777777786,1.3233555555555432
6.263775555555558,4.972200000000001,1.291575555555557
7.254988888888894,5.9795666666666705,1.2754222222222236
6.512166666666673,5.2429444444444435,1.2692222222222291
7.10133333333333,5.851408216057779,1.2499251172755512
6.439037777777778,5.201288412698403,1.2377493650793747
7.096200000000005,5.865185219140004,1.2310147808600007
7.466072222222216,6.237155555555556,1.2289166666666604
8.009033333333331,6.818466666666674,1.1905666666666574
7.105916666666672,5.948533333333327,1.1573833333333452
7.990866666666667,6.845533333333335,1.1453333333333324
6.504355555555563,5.412920902219995,1.0914346533355674
6.2896000000000045,5.201288412698403,1.0883115873016012
6.818733333333334,5.730525874800005,1.0882074585333292
7.121033333333333,6.0481333333333405,1.0728999999999926
7.454480000000002,6.386266666666664,1.068213333333338
7.704366666666668,6.654266666666678,1.0500999999999898
6.414933333333334,5.380133333333339,1.0347999999999944
7.81863333333334,6.795800000000004,1.0228333333333355
7.07987936507937,6.059533333333325,1.0203460317460458
7.360266666666663,6.369366666666662,0.9909000000000017
7.051666666666669,6.113766666666677,0.9378999999999929
6.825583333333337,5.905577777777786,0.9200055555555506
7.170666666666671,6.26237371098667,0.9082929556800012
7.025566666666659,6.124266666666672,0.9012999999999876
6.979340000000002,6.100066666666667,0.8792733333333356
6.536388888888893,5.677983333333328,0.8584055555555645
6.861454444444447,6.062344444444453,0.7991099999999935
7.0994833333333345,6.307453333333342,0.7920299999999925
7.173900000000008,6.386266666666664,0.7876333333333436
7.327733333333335,6.543333333333334,0.7844000000000015
6.9560333333333375,6.173666666666664,0.7823666666666735
6.9042777777777795,6.1265166666666655,0.777761111111114
5.566066666666666,4.809164444444455,0.7569022222222115
7.053688888888893,6.307453333333342,0.7462355555555513
8.015976666666665,7.304060000000002,0.7119166666666628
6.9150000000000045,6.205033333333329,0.7099666666666753
7.683462222222224,6.995600000000007,0.6878622222222175
6.57181666666667,5.922766455026454,0.6490502116402164
7.3729,6.742866666666674,0.6300333333333255
6.859104761904763,6.240200000000006,0.6189047619047567
7.116833333333332,6.503151111111125,0.6136822222222076
7.433233333333336,6.836400000000005,0.5968333333333309
7.015383333333339,6.430455177946669,0.5849281553866694
7.411866666666667,6.832323333333337,0.57954333333333
6.588666666666665,6.011933333333329,0.576733333333336
6.957244444444441,6.386815555555566,0.5704288888888742
7.232233333333335,6.664466666666667,0.5677666666666683
6.966416666666672,6.407559999999998,0.5588566666666734
7.192588888888888,6.638688888888893,0.5538999999999943
7.564866666666665,7.014333333333331,0.550533333333334
6.690731111111113,6.1435388888889015,0.5471922222222112
7.3289944444444455,6.786666666666661,0.5423277777777846
7.159822222222221,6.6240000000000006,0.5358222222222206
7.529416666666662,6.994266666666678,0.5351499999999838
6.852844444444448,6.325266666666671,0.5275777777777764
7.800884444444443,7.287600000000004,0.5132844444444391
6.68087777777778,6.18091666666667,0.4999611111111095
7.316533333333332,6.831104761904764,0.4854285714285682
6.754415555555556,6.269766666666677,0.4846488888888789
7.3159,6.842066666666665,0.4738333333333351
6.793888888888892,6.326400000000004,0.4674888888888882
6.946000000000007,6.481133333333332,0.46486666666667453
5.890660000000005,5.431266666666666,0.4593933333333391
7.216266666666666,6.7639555555555555,0.45231111111111044
6.9268833333333335,6.501977777777785,0.4249055555555481
7.4796000000000005,7.06892222222223,0.4106777777777708
7.382111111111114,6.973000000000002,0.40911111111111254
7.540140000000001,7.1438888888888945,0.39625111111110645
7.434555555555558,7.051333333333332,0.38322222222222546
6.683644444444448,6.307453333333342,0.3761911111111056
7.119600000000002,6.758533333333332,0.36106666666666953
7.732883333333331,7.376400000000005,0.35648333333332616
7.926733333333335,7.5881333333333245,0.3386000000000102
7.331416666666668,6.993935555555561,0.33748111111110646
